IS_SEGMENTED,SEGMENT_SIZE,INDEX_SIZE,DOCUMENT_COUNT,GENERAL_SEARCH_TERM,GENERAL_SEARCH_TIME,GENERAL_SEARCH_DOCS_COUNT,SPECIFIC_SEARCH_TERM,SPECIFIC_SEARCH_TIME,SPECIFIC_SEARCH_DOCS_COUNT,WITH_HIGHLIGHT,HIGHLIGHT_TERM,FRAGMENT_SIZE,HIGHLIGHT_TIME
True,2000,151.9mb,29948,termo,2,3689,,,,,,,
True,2000,151.9mb,29948,termo,2,3689,,,,,,,
True,2000,151.9mb,29948,termo,3,3689,,,,,,,
True,2000,151.9mb,29948,termo,2,3689,,,,,,,
True,2000,151.9mb,29948,termo,3,3689,,,,,,,
True,2000,151.9mb,29948,termo,4,3689,,,,,,,
True,2000,151.9mb,29948,termo,4,3689,,,,,,,
True,2000,151.9mb,29948,termo,2,3689,,,,,,,
True,2000,151.9mb,29948,termo,2,3689,,,,,,,
True,2000,151.9mb,29948,termo,3,3689,,,,,,,
True,2000,151.9mb,29948,termo,2,3689,,,,,,,
True,2000,151.9mb,29948,termo,2,3689,,,,,,,
True,2000,151.9mb,29948,termo,3,3689,,,,,,,
True,2000,151.9mb,29948,termo,2,3689,,,,,,,
True,2000,151.9mb,29948,termo,2,3689,,,,,,,
True,2000,151.9mb,29948,termo,3,3689,,,,,,,
True,2000,151.9mb,29948,termo,3,3689,,,,,,,
True,2000,151.9mb,29948,termo,3,3689,,,,,,,
True,2000,151.9mb,29948,termo,3,3689,,,,,,,
True,2000,151.9mb,29948,termo,3,3689,,,,,,,
True,2000,151.9mb,29948,termo,2,3689,,,,,,,
True,2000,151.9mb,29948,termo,2,3689,,,,,,,
True,2000,151.9mb,29948,termo,2,3689,,,,,,,
True,2000,151.9mb,29948,termo,4,3689,,,,,,,
True,2000,151.9mb,29948,termo,2,3689,,,,,,,
True,2000,151.9mb,29948,termo,3,3689,,,,,,,
True,2000,151.9mb,29948,termo,2,3689,,,,,,,
True,2000,151.9mb,29948,termo,2,3689,,,,,,,
True,2000,151.9mb,29948,termo,3,3689,,,,,,,
True,2000,151.9mb,29948,termo,3,3689,,,,,,,
True,2000,151.9mb,29948,termo,3,3689,,,,,,,
True,2000,151.9mb,29948,termo,2,3689,,,,,,,
True,2000,151.9mb,29948,termo,4,3689,,,,,,,
True,2000,151.9mb,29948,termo,3,3689,,,,,,,
True,2000,151.9mb,29948,termo,2,3689,,,,,,,
True,2000,151.9mb,29948,termo,2,3689,,,,,,,
True,2000,151.9mb,29948,termo,2,3689,,,,,,,
True,2000,151.9mb,29948,termo,2,3689,,,,,,,
True,2000,151.9mb,29948,termo,3,3689,,,,,,,
True,2000,151.9mb,29948,termo,3,3689,,,,,,,
True,2000,151.9mb,29948,termo,2,3689,,,,,,,
True,2000,151.9mb,29948,termo,3,3689,,,,,,,
True,2000,151.9mb,29948,termo,2,3689,,,,,,,
True,2000,151.9mb,29948,termo,2,3689,,,,,,,
True,2000,151.9mb,29948,termo,3,3689,,,,,,,
True,2000,151.9mb,29948,termo,2,3689,,,,,,,
True,2000,151.9mb,29948,termo,2,3689,,,,,,,
True,2000,151.9mb,29948,termo,2,3689,,,,,,,
True,2000,151.9mb,29948,termo,2,3689,,,,,,,
True,2000,151.9mb,29948,termo,2,3689,,,,,,,
True,2000,151.9mb,29948,termo,2,3689,,,,,,,
True,2000,151.9mb,29948,termo,2,3689,,,,,,,
True,2000,151.9mb,29948,termo,2,3689,,,,,,,
True,2000,151.9mb,29948,termo,4,3689,,,,,,,
True,2000,151.9mb,29948,termo,4,3689,,,,,,,
True,2000,151.9mb,29948,termo,3,3689,,,,,,,
True,2000,151.9mb,29948,termo,9,3689,,,,,,,
True,2000,151.9mb,29948,termo,3,3689,,,,,,,
True,2000,151.9mb,29948,termo,2,3689,,,,,,,
True,2000,151.9mb,29948,termo,2,3689,,,,,,,
True,2000,151.9mb,29948,termo,4,3689,,,,,,,
True,2000,151.9mb,29948,termo,4,3689,,,,,,,
True,2000,151.9mb,29948,termo,2,3689,,,,,,,
True,2000,151.9mb,29948,termo,2,3689,,,,,,,
True,2000,151.9mb,29948,termo,2,3689,,,,,,,
True,2000,151.9mb,29948,termo,5,3689,,,,,,,
True,2000,151.9mb,29948,termo,6,3689,,,,,,,
True,2000,151.9mb,29948,termo,7,3689,,,,,,,
True,2000,151.9mb,29948,termo,16,3689,,,,,,,
True,2000,151.9mb,29948,termo,5,3689,,,,,,,
True,2000,151.9mb,29948,termo,3,3689,,,,,,,
True,2000,151.9mb,29948,termo,4,3689,,,,,,,
True,2000,151.9mb,29948,termo,10,3689,,,,,,,
True,2000,151.9mb,29948,termo,12,3689,,,,,,,
True,2000,151.9mb,29948,termo,6,3689,,,,,,,
True,2000,151.9mb,29948,termo,7,3689,,,,,,,
True,2000,151.9mb,29948,termo,2,3689,,,,,,,
True,2000,151.9mb,29948,termo,3,3689,,,,,,,
True,2000,151.9mb,29948,termo,3,3689,,,,,,,
True,2000,151.9mb,29948,termo,2,3689,,,,,,,
True,2000,151.9mb,29948,termo,6,3689,,,,,,,
True,2000,151.9mb,29948,termo,3,3689,,,,,,,
True,2000,151.9mb,29948,termo,4,3689,,,,,,,
True,2000,151.9mb,29948,termo,2,3689,,,,,,,
True,2000,151.9mb,29948,termo,5,3689,,,,,,,
True,2000,151.9mb,29948,termo,9,3689,,,,,,,
True,2000,151.9mb,29948,termo,6,3689,,,,,,,
True,2000,151.9mb,29948,termo,7,3689,,,,,,,
True,2000,151.9mb,29948,termo,4,3689,,,,,,,
True,2000,151.9mb,29948,termo,4,3689,,,,,,,
True,2000,151.9mb,29948,termo,2,3689,,,,,,,
True,2000,151.9mb,29948,termo,4,3689,,,,,,,
True,2000,151.9mb,29948,decreto,35,5612,,,,,,,
True,2000,151.9mb,29948,decreto,9,5612,,,,,,,
True,2000,151.9mb,29948,decreto,7,5612,,,,,,,
True,2000,151.9mb,29948,decreto,4,5612,,,,,,,
True,2000,151.9mb,29948,decreto,3,5612,,,,,,,
True,2000,151.9mb,29948,decreto,11,5612,,,,,,,
True,2000,151.9mb,29948,decreto,5,5612,,,,,,,
True,2000,151.9mb,29948,decreto,15,5612,,,,,,,
True,2000,151.9mb,29948,decreto,5,5612,,,,,,,
True,2000,151.9mb,29948,decreto,8,5612,,,,,,,
True,2000,151.9mb,29948,decreto,3,5612,,,,,,,
True,2000,151.9mb,29948,decreto,6,5612,,,,,,,
True,2000,151.9mb,29948,decreto,4,5612,,,,,,,
True,2000,151.9mb,29948,decreto,8,5612,,,,,,,
True,2000,151.9mb,29948,decreto,11,5612,,,,,,,
True,2000,151.9mb,29948,decreto,6,5612,,,,,,,
True,2000,151.9mb,29948,decreto,11,5612,,,,,,,
True,2000,151.9mb,29948,decreto,3,5612,,,,,,,
True,2000,151.9mb,29948,decreto,10,5612,,,,,,,
True,2000,151.9mb,29948,decreto,4,5612,,,,,,,
True,2000,151.9mb,29948,decreto,12,5612,,,,,,,
True,2000,151.9mb,29948,decreto,6,5612,,,,,,,
True,2000,151.9mb,29948,decreto,6,5612,,,,,,,
True,2000,151.9mb,29948,decreto,11,5612,,,,,,,
True,2000,151.9mb,29948,decreto,9,5612,,,,,,,
True,2000,151.9mb,29948,decreto,9,5612,,,,,,,
True,2000,151.9mb,29948,decreto,4,5612,,,,,,,
True,2000,151.9mb,29948,decreto,8,5612,,,,,,,
True,2000,151.9mb,29948,decreto,4,5612,,,,,,,
True,2000,151.9mb,29948,decreto,3,5612,,,,,,,
True,2000,151.9mb,29948,decreto,5,5612,,,,,,,
True,2000,151.9mb,29948,decreto,3,5612,,,,,,,
True,2000,151.9mb,29948,decreto,3,5612,,,,,,,
True,2000,151.9mb,29948,decreto,3,5612,,,,,,,
