True,2000,8.8mb,1376,prefeitura,243,838,,,,,,,
True,2000,8.8mb,1376,prefeitura,10,838,,,,,,,
True,2000,8.8mb,1376,prefeitura,13,838,,,,,,,
True,2000,8.8mb,1376,prefeitura,12,838,,,,,,,
True,2000,8.8mb,1376,prefeitura,2,838,,,,,,,
True,2000,8.8mb,1376,prefeitura,2,838,,,,,,,
True,2000,8.8mb,1376,prefeitura,6,838,,,,,,,
True,2000,8.8mb,1376,prefeitura,1,838,,,,,,,
True,2000,8.8mb,1376,prefeitura,5,838,,,,,,,
True,2000,8.8mb,1376,prefeitura,3,838,,,,,,,
True,2000,8.8mb,1376,prefeitura,5,838,,,,,,,
True,2000,8.8mb,1376,prefeitura,7,838,,,,,,,
True,2000,8.8mb,1376,prefeitura,5,838,,,,,,,
True,2000,8.8mb,1376,prefeitura,2,838,,,,,,,
True,2000,8.8mb,1376,prefeitura,3,838,,,,,,,
True,2000,8.8mb,1376,prefeitura,6,838,,,,,,,
True,2000,8.8mb,1376,prefeitura,6,838,,,,,,,
True,2000,8.8mb,1376,prefeitura,4,838,,,,,,,
True,2000,8.8mb,1376,prefeitura,6,838,,,,,,,
True,2000,8.8mb,1376,prefeitura,2,838,,,,,,,
True,2000,8.8mb,1376,prefeitura,2,838,,,,,,,
True,2000,8.8mb,1376,prefeitura,4,838,,,,,,,
True,2000,8.8mb,1376,prefeitura,3,838,,,,,,,
True,2000,8.8mb,1376,prefeitura,3,838,,,,,,,
True,2000,8.8mb,1376,prefeitura,3,838,,,,,,,
True,2000,8.8mb,1376,prefeitura,5,838,,,,,,,
True,2000,8.8mb,1376,prefeitura,5,838,,,,,,,
True,2000,8.8mb,1376,prefeitura,2,838,,,,,,,
True,2000,8.8mb,1376,prefeitura,6,838,,,,,,,
True,2000,8.8mb,1376,prefeitura,3,838,,,,,,,
True,2000,8.8mb,1376,prefeitura,3,838,,,,,,,
True,2000,8.8mb,1376,prefeitura,6,838,,,,,,,
True,2000,8.8mb,1376,prefeitura,6,838,,,,,,,
True,2000,8.8mb,1376,prefeitura,6,838,,,,,,,
True,2000,8.8mb,1376,prefeitura,8,838,,,,,,,
True,2000,8.8mb,1376,prefeitura,8,838,,,,,,,
True,2000,8.8mb,1376,prefeitura,5,838,,,,,,,
True,2000,8.8mb,1376,prefeitura,17,838,,,,,,,
True,2000,8.8mb,1376,prefeitura,10,838,,,,,,,
True,2000,8.8mb,1376,prefeitura,8,838,,,,,,,
True,2000,8.8mb,1376,prefeitura,4,838,,,,,,,
True,2000,8.8mb,1376,prefeitura,12,838,,,,,,,
True,2000,8.8mb,1376,prefeitura,9,838,,,,,,,
True,2000,8.8mb,1376,prefeitura,7,838,,,,,,,
True,2000,8.8mb,1376,prefeitura,4,838,,,,,,,
True,2000,8.8mb,1376,prefeitura,6,838,,,,,,,
True,2000,8.8mb,1376,prefeitura,5,838,,,,,,,
True,2000,8.8mb,1376,prefeitura,5,838,,,,,,,
True,2000,8.8mb,1376,prefeitura,2,838,,,,,,,
True,2000,8.8mb,1376,prefeitura,3,838,,,,,,,
True,2000,8.8mb,1376,prefeitura,2,838,,,,,,,
True,2000,8.8mb,1376,prefeitura,3,838,,,,,,,
True,2000,8.8mb,1376,prefeitura,4,838,,,,,,,
True,2000,8.8mb,1376,prefeitura,3,838,,,,,,,
True,2000,8.8mb,1376,prefeitura,5,838,,,,,,,
True,2000,8.8mb,1376,prefeitura,3,838,,,,,,,
True,2000,8.8mb,1376,prefeitura,2,838,,,,,,,
True,2000,8.8mb,1376,prefeitura,2,838,,,,,,,
True,2000,8.8mb,1376,prefeitura,4,838,,,,,,,
True,2000,8.8mb,1376,prefeitura,4,838,,,,,,,
True,2000,8.8mb,1376,prefeitura,6,838,,,,,,,
True,2000,8.8mb,1376,prefeitura,2,838,,,,,,,
True,2000,8.8mb,1376,prefeitura,8,838,,,,,,,
True,2000,8.8mb,1376,prefeitura,5,838,,,,,,,
True,2000,8.8mb,1376,prefeitura,3,838,,,,,,,
True,2000,8.8mb,1376,prefeitura,2,838,,,,,,,
True,2000,8.8mb,1376,prefeitura,3,838,,,,,,,
True,2000,8.8mb,1376,prefeitura,3,838,,,,,,,
True,2000,8.8mb,1376,prefeitura,3,838,,,,,,,
True,2000,8.8mb,1376,prefeitura,2,838,,,,,,,
True,2000,8.8mb,1376,prefeitura,5,838,,,,,,,
True,2000,8.8mb,1376,prefeitura,3,838,,,,,,,
True,2000,8.8mb,1376,prefeitura,3,838,,,,,,,
True,2000,8.8mb,1376,prefeitura,5,838,,,,,,,
True,2000,8.8mb,1376,prefeitura,3,838,,,,,,,
True,2000,8.8mb,1376,prefeitura,6,838,,,,,,,
True,2000,8.8mb,1376,prefeitura,3,838,,,,,,,
True,2000,8.8mb,1376,prefeitura,3,838,,,,,,,
True,2000,8.8mb,1376,prefeitura,2,838,,,,,,,
True,2000,8.8mb,1376,prefeitura,4,838,,,,,,,
True,2000,8.8mb,1376,prefeitura,4,838,,,,,,,
True,2000,8.8mb,1376,prefeitura,3,838,,,,,,,
True,2000,8.8mb,1376,prefeitura,3,838,,,,,,,
True,2000,8.8mb,1376,prefeitura,3,838,,,,,,,
True,2000,8.8mb,1376,prefeitura,3,838,,,,,,,
True,2000,8.8mb,1376,prefeitura,5,838,,,,,,,
True,2000,8.8mb,1376,prefeitura,3,838,,,,,,,
True,2000,8.8mb,1376,prefeitura,2,838,,,,,,,
