IS_SEGMENTED, SEGMENT_SIZE,INDEX_SIZE,DOCUMENT_COUNT,GENERAL_SEARCH_TERM,GENERAL_SEARCH_TIME,SPECIFIC_SEARCH_TERM,SPECIFIC_SEARCH_TIME, WITH_HIGHLIGHT, FRAGMENT_SIZE, HIGHLIGHT_TIME
True,500,191mb,84751,prefeitura,5,,,,,,
True,500,191mb,84751,prefeitura,3,,,,,,
True,500,191mb,84751,prefeitura,3,,,,,,
True,500,191mb,84751,prefeitura,3,,,,,,
True,500,191mb,84751,prefeitura,4,,,,,,
True,500,191mb,84751,prefeitura,3,,,,,,
True,500,191mb,84751,prefeitura,5,,,,,,
True,500,191mb,84751,prefeitura,14,,,,,,
True,500,191mb,84751,prefeitura,4,,,,,,
True,500,191mb,84751,prefeitura,2,,,,,,
True,500,191mb,84751,prefeitura,5,,,,,,
True,500,191mb,84751,prefeitura,3,,,,,,
True,500,191mb,84751,prefeitura,2,,,,,,
True,500,191mb,84751,prefeitura,4,,,,,,
True,500,191mb,84751,prefeitura,3,,,,,,
True,500,191mb,84751,prefeitura,3,,,,,,
True,500,191mb,84751,prefeitura,3,,,,,,
True,500,191mb,84751,prefeitura,8,,,,,,
True,500,191mb,84751,prefeitura,4,,,,,,
True,500,191mb,84751,prefeitura,8,,,,,,
True,500,191mb,84751,prefeitura,5,,,,,,
True,500,191mb,84751,prefeitura,5,,,,,,
True,500,191mb,84751,prefeitura,7,,,,,,
True,500,191mb,84751,prefeitura,3,,,,,,
True,500,191mb,84751,prefeitura,5,,,,,,
True,500,191mb,84751,prefeitura,6,,,,,,
True,500,191mb,84751,prefeitura,4,,,,,,
True,500,191mb,84751,prefeitura,4,,,,,,
True,500,191mb,84751,prefeitura,6,,,,,,
True,500,191mb,84751,prefeitura,3,,,,,,
True,500,191mb,84751,prefeitura,11,,,,,,
True,500,191mb,84751,prefeitura,5,,,,,,
True,500,191mb,84751,prefeitura,3,,,,,,
True,500,191mb,84751,prefeitura,6,,,,,,
True,500,191mb,84751,prefeitura,3,,,,,,
True,500,191mb,84751,diário,15,,,,,,
True,500,191mb,84751,diário,3,,,,,,
True,500,191mb,84751,diário,4,,,,,,
True,500,191mb,84751,diário,4,,,,,,
True,500,191mb,84751,diário,3,,,,,,
True,500,191mb,84751,diário,2,,,,,,
True,500,191mb,84751,diário,5,,,,,,
True,500,191mb,84751,diário,3,,,,,,
True,500,191mb,84751,diário,3,,,,,,
True,500,191mb,84751,diário,8,,,,,,
True,500,191mb,84751,diário,4,,,,,,
True,500,191mb,84751,diário,6,,,,,,
True,500,191mb,84751,diário,2,,,,,,
True,500,191mb,84751,diário,3,,,,,,
True,500,191mb,84751,diário,4,,,,,,
True,500,191mb,84751,diário,3,,,,,,
True,500,191mb,84751,diário,5,,,,,,
True,500,191mb,84751,diário,3,,,,,,
True,500,191mb,84751,diário,2,,,,,,
True,500,191mb,84751,diário,5,,,,,,
True,500,191mb,84751,diário,4,,,,,,
True,500,191mb,84751,diário,4,,,,,,
True,500,191mb,84751,diário,3,,,,,,
True,500,191mb,84751,diário,3,,,,,,
True,500,191mb,84751,diário,3,,,,,,
True,500,191mb,84751,diário,2,,,,,,
True,500,191mb,84751,diário,5,,,,,,
True,500,191mb,84751,diário,4,,,,,,
True,500,191mb,84751,diário,2,,,,,,
True,500,191mb,84751,diário,2,,,,,,
True,500,191mb,84751,diário,3,,,,,,
True,500,191mb,84751,diário,4,,,,,,
True,500,191mb,84751,diário,2,,,,,,
True,500,191mb,84751,diário,2,,,,,,
True,500,191mb,84751,diário,2,,,,,,
True,500,191mb,84751,diário,2,,,,,,
True,500,191mb,84751,diário,2,,,,,,
True,500,191mb,84751,diário,2,,,,,,
True,500,191mb,84751,diário,2,,,,,,
True,500,191mb,84751,diário,2,,,,,,
True,500,191mb,84751,diário,2,,,,,,
True,500,191mb,84751,diário,3,,,,,,
True,500,191mb,84751,diário,3,,,,,,
True,500,191mb,84751,diário,12,,,,,,
True,500,191mb,84751,diário,4,,,,,,
True,500,191mb,84751,diário,4,,,,,,
True,500,191mb,84751,diário,3,,,,,,
True,500,191mb,84751,diário,3,,,,,,
True,500,191mb,84751,diário,2,,,,,,
True,500,191mb,84751,diário,3,,,,,,
True,500,191mb,84751,diário,3,,,,,,
True,500,191mb,84751,diário,3,,,,,,
True,500,191mb,84751,diário,4,,,,,,
True,500,191mb,84751,diário,5,,,,,,
True,500,191mb,84751,diário,5,,,,,,
True,500,191mb,84751,diário,4,,,,,,
True,500,191mb,84751,diário,3,,,,,,
True,500,191mb,84751,diário,3,,,,,,
True,500,191mb,84751,diário,5,,,,,,
True,500,191mb,84751,diário,4,,,,,,
True,500,191mb,84751,diário,4,,,,,,
True,500,191mb,84751,diário,3,,,,,,
True,500,191mb,84751,diário,4,,,,,,
True,500,191mb,84751,diário,4,,,,,,
True,500,191mb,84751,diário,3,,,,,,
True,500,191mb,84751,diário,6,,,,,,
True,500,191mb,84751,diário,4,,,,,,
True,500,191mb,84751,diário,3,,,,,,
True,500,191mb,84751,diário,3,,,,,,
True,500,191mb,84751,diário,4,,,,,,
True,500,191mb,84751,diário,5,,,,,,
True,500,191mb,84751,diário,5,,,,,,
True,500,191mb,84751,diário,4,,,,,,
True,500,191mb,84751,diário,4,,,,,,
True,500,191mb,84751,diário,4,,,,,,
True,500,191mb,84751,diário,4,,,,,,
True,500,191mb,84751,diário,3,,,,,,
True,500,191mb,84751,diário,6,,,,,,
True,500,191mb,84751,diário,5,,,,,,
True,500,191mb,84751,diário,4,,,,,,
True,500,191mb,84751,diário,4,,,,,,
True,500,191mb,84751,diário,5,,,,,,
True,500,191mb,84751,diário,4,,,,,,
True,500,191mb,84751,diário,5,,,,,,
True,500,191mb,84751,diário,4,,,,,,
True,500,191mb,84751,diário,5,,,,,,
True,500,191mb,84751,diário,6,,,,,,
True,500,191mb,84751,diário,4,,,,,,
True,500,191mb,84751,diário,3,,,,,,
True,500,191mb,84751,diário,4,,,,,,
True,500,191mb,84751,diário,5,,,,,,
True,500,191mb,84751,diário,4,,,,,,
True,500,191mb,84751,diário,4,,,,,,
True,500,191mb,84751,diário,3,,,,,,
True,500,191mb,84751,diário,3,,,,,,
True,500,191mb,84751,diário,4,,,,,,
True,500,191mb,84751,diário,3,,,,,,
True,500,191mb,84751,diário,4,,,,,,
True,500,191mb,84751,diário,4,,,,,,
True,500,191mb,84751,diário,5,,,,,,
True,500,191mb,84751,lei,21,,,,,,
True,500,191mb,84751,lei,4,,,,,,
True,500,191mb,84751,lei,4,,,,,,
True,500,191mb,84751,lei,5,,,,,,
True,500,191mb,84751,lei,3,,,,,,
True,500,191mb,84751,lei,4,,,,,,
True,500,191mb,84751,lei,5,,,,,,
True,500,191mb,84751,lei,6,,,,,,
True,500,191mb,84751,lei,4,,,,,,
True,500,191mb,84751,lei,4,,,,,,
True,500,191mb,84751,lei,4,,,,,,
True,500,191mb,84751,lei,3,,,,,,
True,500,191mb,84751,lei,4,,,,,,
True,500,191mb,84751,lei,5,,,,,,
True,500,191mb,84751,lei,3,,,,,,
True,500,191mb,84751,lei,5,,,,,,
True,500,191mb,84751,lei,3,,,,,,
True,500,191mb,84751,lei,3,,,,,,
True,500,191mb,84751,lei,6,,,,,,
True,500,191mb,84751,lei,3,,,,,,
True,500,191mb,84751,lei,4,,,,,,
True,500,191mb,84751,lei,3,,,,,,
True,500,191mb,84751,lei,6,,,,,,
True,500,191mb,84751,lei,4,,,,,,
True,500,191mb,84751,lei,3,,,,,,
True,500,191mb,84751,lei,4,,,,,,
True,500,191mb,84751,lei,4,,,,,,
True,500,191mb,84751,lei,4,,,,,,
True,500,191mb,84751,lei,4,,,,,,
True,500,191mb,84751,lei,3,,,,,,
True,500,191mb,84751,lei,3,,,,,,
True,500,191mb,84751,lei,3,,,,,,
True,500,191mb,84751,lei,3,,,,,,
True,500,191mb,84751,lei,4,,,,,,
True,500,191mb,84751,lei,5,,,,,,
True,500,191mb,84751,lei,6,,,,,,
True,500,191mb,84751,lei,3,,,,,,
True,500,191mb,84751,lei,17,,,,,,
True,500,191mb,84751,lei,3,,,,,,
True,500,191mb,84751,lei,5,,,,,,
True,500,191mb,84751,lei,4,,,,,,
True,500,191mb,84751,lei,3,,,,,,
True,500,191mb,84751,lei,2,,,,,,
True,500,191mb,84751,lei,2,,,,,,
True,500,191mb,84751,lei,3,,,,,,
True,500,191mb,84751,lei,3,,,,,,
True,500,191mb,84751,lei,5,,,,,,
True,500,191mb,84751,lei,2,,,,,,
True,500,191mb,84751,lei,7,,,,,,
True,500,191mb,84751,lei,5,,,,,,
True,500,191mb,84751,lei,2,,,,,,
True,500,191mb,84751,lei,3,,,,,,
True,500,191mb,84751,lei,3,,,,,,
True,500,191mb,84751,lei,2,,,,,,
True,500,191mb,84751,lei,5,,,,,,
True,500,191mb,84751,lei,5,,,,,,
True,500,191mb,84751,lei,4,,,,,,
True,500,191mb,84751,lei,5,,,,,,
True,500,191mb,84751,lei,6,,,,,,
True,500,191mb,84751,lei,3,,,,,,
True,500,191mb,84751,lei,5,,,,,,
True,500,191mb,84751,lei,6,,,,,,
True,500,191mb,84751,lei,6,,,,,,
True,500,191mb,84751,lei,6,,,,,,
True,500,191mb,84751,lei,7,,,,,,
True,500,191mb,84751,lei,6,,,,,,
True,500,191mb,84751,lei,3,,,,,,
True,500,191mb,84751,lei,4,,,,,,
True,500,191mb,84751,lei,4,,,,,,
True,500,191mb,84751,lei,5,,,,,,
True,500,191mb,84751,lei,7,,,,,,
True,500,191mb,84751,lei,3,,,,,,
True,500,191mb,84751,lei,21,,,,,,
True,500,191mb,84751,lei,18,,,,,,
True,500,191mb,84751,lei,8,,,,,,
True,500,191mb,84751,lei,3,,,,,,
True,500,191mb,84751,lei,3,,,,,,
True,500,191mb,84751,lei,4,,,,,,
True,500,191mb,84751,lei,5,,,,,,
True,500,191mb,84751,lei,4,,,,,,
True,500,191mb,84751,lei,4,,,,,,
True,500,191mb,84751,lei,3,,,,,,
True,500,191mb,84751,lei,4,,,,,,
True,500,191mb,84751,lei,3,,,,,,
True,500,191mb,84751,lei,3,,,,,,
True,500,191mb,84751,lei,3,,,,,,
True,500,191mb,84751,lei,4,,,,,,
True,500,191mb,84751,lei,3,,,,,,
True,500,191mb,84751,lei,5,,,,,,
True,500,191mb,84751,lei,5,,,,,,
True,500,191mb,84751,lei,4,,,,,,
True,500,191mb,84751,lei,7,,,,,,
True,500,191mb,84751,lei,3,,,,,,
True,500,191mb,84751,lei,3,,,,,,
True,500,191mb,84751,lei,4,,,,,,
True,500,191mb,84751,lei,3,,,,,,
True,500,191mb,84751,lei,3,,,,,,
True,500,191mb,84751,lei,2,,,,,,
True,500,191mb,84751,lei,3,,,,,,
True,500,191mb,84751,lei,4,,,,,,
True,500,191mb,84751,termo,13,,,,,,
True,500,191mb,84751,termo,3,,,,,,
True,500,191mb,84751,termo,4,,,,,,
True,500,191mb,84751,termo,4,,,,,,
True,500,191mb,84751,termo,4,,,,,,
True,500,191mb,84751,termo,3,,,,,,
True,500,191mb,84751,termo,3,,,,,,
True,500,191mb,84751,termo,3,,,,,,
True,500,191mb,84751,termo,3,,,,,,
True,500,191mb,84751,termo,4,,,,,,
True,500,191mb,84751,termo,3,,,,,,
True,500,191mb,84751,termo,3,,,,,,
True,500,191mb,84751,termo,3,,,,,,
True,500,191mb,84751,termo,4,,,,,,
True,500,191mb,84751,termo,4,,,,,,
True,500,191mb,84751,termo,3,,,,,,
True,500,191mb,84751,termo,3,,,,,,
True,500,191mb,84751,termo,4,,,,,,
True,500,191mb,84751,termo,4,,,,,,
True,500,191mb,84751,termo,4,,,,,,
True,500,191mb,84751,termo,3,,,,,,
True,500,191mb,84751,termo,5,,,,,,
True,500,191mb,84751,termo,4,,,,,,
True,500,191mb,84751,termo,6,,,,,,
True,500,191mb,84751,termo,5,,,,,,
True,500,191mb,84751,termo,4,,,,,,
True,500,191mb,84751,termo,25,,,,,,
True,500,191mb,84751,termo,8,,,,,,
True,500,191mb,84751,termo,6,,,,,,
True,500,191mb,84751,termo,6,,,,,,
True,500,191mb,84751,termo,6,,,,,,
True,500,191mb,84751,termo,7,,,,,,
True,500,191mb,84751,termo,5,,,,,,
True,500,191mb,84751,termo,6,,,,,,
True,500,191mb,84751,termo,4,,,,,,
True,500,191mb,84751,termo,5,,,,,,
True,500,191mb,84751,termo,6,,,,,,
True,500,191mb,84751,termo,6,,,,,,
True,500,191mb,84751,termo,5,,,,,,
True,500,191mb,84751,termo,4,,,,,,
True,500,191mb,84751,termo,3,,,,,,
True,500,191mb,84751,termo,4,,,,,,
True,500,191mb,84751,termo,4,,,,,,
True,500,191mb,84751,termo,3,,,,,,
True,500,191mb,84751,termo,3,,,,,,
True,500,191mb,84751,termo,3,,,,,,
True,500,191mb,84751,termo,3,,,,,,
True,500,191mb,84751,termo,3,,,,,,
True,500,191mb,84751,termo,3,,,,,,
True,500,191mb,84751,termo,4,,,,,,
True,500,191mb,84751,termo,4,,,,,,
True,500,191mb,84751,termo,4,,,,,,
True,500,191mb,84751,termo,5,,,,,,
True,500,191mb,84751,termo,3,,,,,,
True,500,191mb,84751,termo,3,,,,,,
True,500,191mb,84751,termo,3,,,,,,
True,500,191mb,84751,termo,3,,,,,,
True,500,191mb,84751,termo,3,,,,,,
True,500,191mb,84751,termo,2,,,,,,
True,500,191mb,84751,termo,3,,,,,,
True,500,191mb,84751,termo,3,,,,,,
True,500,191mb,84751,termo,4,,,,,,
True,500,191mb,84751,termo,3,,,,,,
True,500,191mb,84751,termo,3,,,,,,
True,500,191mb,84751,termo,4,,,,,,
True,500,191mb,84751,termo,5,,,,,,
True,500,191mb,84751,termo,4,,,,,,
True,500,191mb,84751,termo,4,,,,,,
True,500,191mb,84751,termo,3,,,,,,
True,500,191mb,84751,termo,4,,,,,,
True,500,191mb,84751,termo,5,,,,,,
True,500,191mb,84751,termo,3,,,,,,
True,500,191mb,84751,termo,4,,,,,,
True,500,191mb,84751,termo,4,,,,,,
True,500,191mb,84751,termo,2,,,,,,
True,500,191mb,84751,termo,2,,,,,,
True,500,191mb,84751,termo,3,,,,,,
True,500,191mb,84751,termo,4,,,,,,
True,500,191mb,84751,termo,2,,,,,,
True,500,191mb,84751,termo,2,,,,,,
True,500,191mb,84751,termo,4,,,,,,
True,500,191mb,84751,termo,14,,,,,,
True,500,191mb,84751,termo,3,,,,,,
True,500,191mb,84751,termo,3,,,,,,
True,500,191mb,84751,termo,2,,,,,,
True,500,191mb,84751,termo,3,,,,,,
True,500,191mb,84751,termo,4,,,,,,
True,500,191mb,84751,termo,4,,,,,,
True,500,191mb,84751,termo,2,,,,,,
True,500,191mb,84751,termo,2,,,,,,
True,500,191mb,84751,termo,2,,,,,,
True,500,191mb,84751,termo,4,,,,,,
True,500,191mb,84751,termo,3,,,,,,
True,500,191mb,84751,termo,2,,,,,,
True,500,191mb,84751,termo,9,,,,,,
True,500,191mb,84751,termo,3,,,,,,
True,500,191mb,84751,termo,3,,,,,,
True,500,191mb,84751,termo,3,,,,,,
True,500,191mb,84751,termo,5,,,,,,
True,500,191mb,84751,termo,2,,,,,,
True,500,191mb,84751,decreto,11,,,,,,
True,500,191mb,84751,decreto,2,,,,,,
True,500,191mb,84751,decreto,17,,,,,,
True,500,191mb,84751,decreto,2,,,,,,
True,500,191mb,84751,decreto,2,,,,,,
True,500,191mb,84751,decreto,2,,,,,,
True,500,191mb,84751,decreto,2,,,,,,
True,500,191mb,84751,decreto,4,,,,,,
True,500,191mb,84751,decreto,3,,,,,,
True,500,191mb,84751,decreto,3,,,,,,
True,500,191mb,84751,decreto,3,,,,,,
True,500,191mb,84751,decreto,3,,,,,,
True,500,191mb,84751,decreto,2,,,,,,
True,500,191mb,84751,decreto,3,,,,,,
True,500,191mb,84751,decreto,3,,,,,,
True,500,191mb,84751,decreto,3,,,,,,
True,500,191mb,84751,decreto,3,,,,,,
True,500,191mb,84751,decreto,4,,,,,,
True,500,191mb,84751,decreto,3,,,,,,
True,500,191mb,84751,decreto,2,,,,,,
True,500,191mb,84751,decreto,2,,,,,,
True,500,191mb,84751,decreto,2,,,,,,
True,500,191mb,84751,decreto,2,,,,,,
True,500,191mb,84751,decreto,16,,,,,,
True,500,191mb,84751,decreto,2,,,,,,
True,500,191mb,84751,decreto,3,,,,,,
True,500,191mb,84751,decreto,2,,,,,,
True,500,191mb,84751,decreto,2,,,,,,
True,500,191mb,84751,decreto,2,,,,,,
True,500,191mb,84751,decreto,2,,,,,,
True,500,191mb,84751,decreto,2,,,,,,
True,500,191mb,84751,decreto,2,,,,,,
True,500,191mb,84751,decreto,2,,,,,,
True,500,191mb,84751,decreto,2,,,,,,
True,500,191mb,84751,decreto,2,,,,,,
True,500,191mb,84751,decreto,2,,,,,,
True,500,191mb,84751,decreto,2,,,,,,
True,500,191mb,84751,decreto,2,,,,,,
True,500,191mb,84751,decreto,2,,,,,,
True,500,191mb,84751,decreto,3,,,,,,
True,500,191mb,84751,decreto,4,,,,,,
True,500,191mb,84751,decreto,3,,,,,,
True,500,191mb,84751,decreto,2,,,,,,
True,500,191mb,84751,decreto,2,,,,,,
True,500,191mb,84751,decreto,1,,,,,,
True,500,191mb,84751,decreto,4,,,,,,
True,500,191mb,84751,decreto,2,,,,,,
True,500,191mb,84751,decreto,3,,,,,,
True,500,191mb,84751,decreto,2,,,,,,
True,500,191mb,84751,decreto,2,,,,,,
True,500,191mb,84751,decreto,3,,,,,,
True,500,191mb,84751,decreto,4,,,,,,
True,500,191mb,84751,decreto,3,,,,,,
True,500,191mb,84751,decreto,3,,,,,,
True,500,191mb,84751,decreto,3,,,,,,
True,500,191mb,84751,decreto,3,,,,,,
True,500,191mb,84751,decreto,3,,,,,,
True,500,191mb,84751,decreto,3,,,,,,
True,500,191mb,84751,decreto,3,,,,,,
True,500,191mb,84751,decreto,3,,,,,,
True,500,191mb,84751,decreto,4,,,,,,
True,500,191mb,84751,decreto,3,,,,,,
True,500,191mb,84751,decreto,4,,,,,,
True,500,191mb,84751,decreto,3,,,,,,
True,500,191mb,84751,decreto,4,,,,,,
True,500,191mb,84751,decreto,3,,,,,,
True,500,191mb,84751,decreto,3,,,,,,
True,500,191mb,84751,decreto,3,,,,,,
True,500,191mb,84751,decreto,3,,,,,,
True,500,191mb,84751,decreto,3,,,,,,
True,500,191mb,84751,decreto,4,,,,,,
True,500,191mb,84751,decreto,4,,,,,,
True,500,191mb,84751,decreto,3,,,,,,
True,500,191mb,84751,decreto,3,,,,,,
True,500,191mb,84751,decreto,3,,,,,,
True,500,191mb,84751,decreto,5,,,,,,
True,500,191mb,84751,decreto,4,,,,,,
True,500,191mb,84751,decreto,3,,,,,,
True,500,191mb,84751,decreto,3,,,,,,
True,500,191mb,84751,decreto,4,,,,,,
True,500,191mb,84751,decreto,3,,,,,,
True,500,191mb,84751,decreto,3,,,,,,
True,500,191mb,84751,decreto,4,,,,,,
True,500,191mb,84751,decreto,3,,,,,,
True,500,191mb,84751,decreto,3,,,,,,
True,500,191mb,84751,decreto,4,,,,,,
True,500,191mb,84751,decreto,3,,,,,,
True,500,191mb,84751,decreto,3,,,,,,
True,500,191mb,84751,decreto,4,,,,,,
True,500,191mb,84751,decreto,4,,,,,,
True,500,191mb,84751,decreto,16,,,,,,
True,500,191mb,84751,decreto,5,,,,,,
True,500,191mb,84751,decreto,4,,,,,,
True,500,191mb,84751,decreto,6,,,,,,
True,500,191mb,84751,decreto,5,,,,,,
True,500,191mb,84751,decreto,4,,,,,,
True,500,191mb,84751,decreto,4,,,,,,
True,500,191mb,84751,decreto,5,,,,,,
True,500,191mb,84751,decreto,5,,,,,,
True,500,191mb,84751,decreto,5,,,,,,
True,500,191mb,84751,,,,,True,prefeitura,500,398
True,500,191mb,84751,,,,,True,prefeitura,500,16
True,500,191mb,84751,,,,,True,prefeitura,500,16
True,500,191mb,84751,,,,,True,prefeitura,500,21
True,500,191mb,84751,,,,,True,prefeitura,500,22
True,500,191mb,84751,,,,,True,prefeitura,500,25
True,500,191mb,84751,,,,,True,prefeitura,500,16
True,500,191mb,84751,,,,,True,prefeitura,500,15
True,500,191mb,84751,,,,,True,prefeitura,500,14
True,500,191mb,84751,,,,,True,prefeitura,500,17
True,500,191mb,84751,,,,,True,prefeitura,500,19
True,500,191mb,84751,,,,,True,prefeitura,500,27
True,500,191mb,84751,,,,,True,prefeitura,500,20
True,500,191mb,84751,,,,,True,prefeitura,500,18
True,500,191mb,84751,,,,,True,prefeitura,500,19
True,500,191mb,84751,,,,,True,prefeitura,500,17
True,500,191mb,84751,,,,,True,prefeitura,500,18
True,500,191mb,84751,,,,,True,prefeitura,500,15
True,500,191mb,84751,,,,,True,prefeitura,500,15
True,500,191mb,84751,,,,,True,prefeitura,500,19
True,500,191mb,84751,,,,,True,prefeitura,500,17
True,500,191mb,84751,,,,,True,prefeitura,500,17
True,500,191mb,84751,,,,,True,prefeitura,500,59
True,500,191mb,84751,,,,,True,prefeitura,500,15
True,500,191mb,84751,,,,,True,prefeitura,500,18
True,500,191mb,84751,,,,,True,prefeitura,500,19
True,500,191mb,84751,,,,,True,prefeitura,500,17
True,500,191mb,84751,,,,,True,prefeitura,500,16
True,500,191mb,84751,,,,,True,prefeitura,500,15
True,500,191mb,84751,,,,,True,prefeitura,500,18
True,500,191mb,84751,,,,,True,prefeitura,500,16
True,500,191mb,84751,,,,,True,prefeitura,500,18
True,500,191mb,84751,,,,,True,prefeitura,500,14
True,500,191mb,84751,,,,,True,prefeitura,500,12
True,500,191mb,84751,,,,,True,prefeitura,500,13
True,500,191mb,84751,,,,,True,prefeitura,500,4
True,500,191mb,84751,,,,,True,prefeitura,500,6
True,500,191mb,84751,,,,,True,prefeitura,500,6
True,500,191mb,84751,,,,,True,prefeitura,500,5
True,500,191mb,84751,,,,,True,prefeitura,500,6
True,500,191mb,84751,,,,,True,prefeitura,500,6
True,500,191mb,84751,,,,,True,prefeitura,500,6
True,500,191mb,84751,,,,,True,prefeitura,500,9
True,500,191mb,84751,,,,,True,prefeitura,500,10
True,500,191mb,84751,,,,,True,prefeitura,500,11
True,500,191mb,84751,,,,,True,prefeitura,500,7
True,500,191mb,84751,,,,,True,prefeitura,500,9
True,500,191mb,84751,,,,,True,prefeitura,500,7
True,500,191mb,84751,,,,,True,prefeitura,500,4
True,500,191mb,84751,,,,,True,prefeitura,500,6
True,500,191mb,84751,,,,,True,prefeitura,500,5
True,500,191mb,84751,,,,,True,prefeitura,500,5
True,500,191mb,84751,,,,,True,prefeitura,500,4
True,500,191mb,84751,,,,,True,prefeitura,500,4
True,500,191mb,84751,,,,,True,prefeitura,500,12
True,500,191mb,84751,,,,,True,prefeitura,500,12
True,500,191mb,84751,,,,,True,prefeitura,500,13
True,500,191mb,84751,,,,,True,prefeitura,500,10
True,500,191mb,84751,,,,,True,prefeitura,500,9
True,500,191mb,84751,,,,,True,prefeitura,500,6
True,500,191mb,84751,,,,,True,prefeitura,500,4
True,500,191mb,84751,,,,,True,prefeitura,500,8
True,500,191mb,84751,,,,,True,prefeitura,500,8
True,500,191mb,84751,,,,,True,prefeitura,500,12
True,500,191mb,84751,,,,,True,prefeitura,500,9
True,500,191mb,84751,,,,,True,prefeitura,500,9
True,500,191mb,84751,,,,,True,prefeitura,500,12
True,500,191mb,84751,,,,,True,prefeitura,500,11
True,500,191mb,84751,,,,,True,prefeitura,500,15
True,500,191mb,84751,,,,,True,prefeitura,500,11
True,500,191mb,84751,,,,,True,prefeitura,500,10
True,500,191mb,84751,,,,,True,prefeitura,500,11
True,500,191mb,84751,,,,,True,prefeitura,500,11
True,500,191mb,84751,,,,,True,prefeitura,500,5
True,500,191mb,84751,,,,,True,prefeitura,500,11
True,500,191mb,84751,,,,,True,prefeitura,500,10
True,500,191mb,84751,,,,,True,prefeitura,500,11
True,500,191mb,84751,,,,,True,prefeitura,500,11
True,500,191mb,84751,,,,,True,prefeitura,500,12
True,500,191mb,84751,,,,,True,prefeitura,500,11
True,500,191mb,84751,,,,,True,prefeitura,500,9
True,500,191mb,84751,,,,,True,prefeitura,500,11
True,500,191mb,84751,,,,,True,prefeitura,500,11
True,500,191mb,84751,,,,,True,prefeitura,500,12
