IS_SEGMENTED, SEGMENT_SIZE,INDEX_SIZE,DOCUMENT_COUNT,GENERAL_SEARCH_TERM,GENERAL_SEARCH_TIME,SPECIFIC_SEARCH_TERM,SPECIFIC_SEARCH_TIME, WITH_HIGHLIGHT, FRAGMENT_SIZE, HIGHLIGHT_TIME
True,1000,180.3mb,42500,,,,,True,prefeitura,1000,500
True,1000,180.3mb,42500,,,,,True,prefeitura,1000,93
True,1000,180.3mb,42500,,,,,True,prefeitura,1000,66
True,1000,180.3mb,42500,,,,,True,prefeitura,1000,56
True,1000,180.3mb,42500,,,,,True,prefeitura,1000,33
True,1000,180.3mb,42500,,,,,True,prefeitura,1000,33
True,1000,180.3mb,42500,,,,,True,prefeitura,1000,39
True,1000,180.3mb,42500,,,,,True,prefeitura,1000,36
True,1000,180.3mb,42500,,,,,True,prefeitura,1000,27
True,1000,180.3mb,42500,,,,,True,prefeitura,1000,18
True,1000,180.3mb,42500,,,,,True,prefeitura,1000,21
True,1000,180.3mb,42500,,,,,True,prefeitura,1000,20
True,1000,180.3mb,42500,,,,,True,prefeitura,1000,25
True,1000,180.3mb,42500,,,,,True,prefeitura,1000,22
True,1000,180.3mb,42500,,,,,True,prefeitura,1000,16
True,1000,180.3mb,42500,,,,,True,prefeitura,1000,14
True,1000,180.3mb,42500,,,,,True,prefeitura,1000,16
True,1000,180.3mb,42500,,,,,True,prefeitura,1000,33
True,1000,180.3mb,42500,,,,,True,prefeitura,1000,23
True,1000,180.3mb,42500,,,,,True,prefeitura,1000,26
True,1000,180.3mb,42500,,,,,True,prefeitura,1000,18
True,1000,180.3mb,42500,,,,,True,prefeitura,1000,17
True,1000,180.3mb,42500,,,,,True,prefeitura,1000,15
True,1000,180.3mb,42500,,,,,True,prefeitura,1000,16
True,1000,180.3mb,42500,,,,,True,prefeitura,1000,13
True,1000,180.3mb,42500,,,,,True,prefeitura,1000,14
True,1000,180.3mb,42500,,,,,True,prefeitura,1000,21
True,1000,180.3mb,42500,,,,,True,prefeitura,1000,17
True,1000,180.3mb,42500,,,,,True,prefeitura,1000,14
True,1000,180.3mb,42500,,,,,True,prefeitura,1000,7
True,1000,180.3mb,42500,,,,,True,prefeitura,1000,4
True,1000,180.3mb,42500,,,,,True,prefeitura,1000,6
True,1000,180.3mb,42500,,,,,True,prefeitura,1000,19
True,1000,180.3mb,42500,,,,,True,prefeitura,1000,22
True,1000,180.3mb,42500,,,,,True,prefeitura,1000,16
True,1000,180.3mb,42500,,,,,True,prefeitura,1000,20
True,1000,180.3mb,42500,,,,,True,prefeitura,1000,15
True,1000,180.3mb,42500,,,,,True,prefeitura,1000,16
True,1000,180.3mb,42500,,,,,True,prefeitura,1000,21
True,1000,180.3mb,42500,,,,,True,prefeitura,1000,13
True,1000,180.3mb,42500,,,,,True,prefeitura,1000,14
True,1000,180.3mb,42500,,,,,True,prefeitura,1000,6
True,1000,180.3mb,42500,,,,,True,prefeitura,1000,8
True,1000,180.3mb,42500,,,,,True,prefeitura,1000,5
True,1000,180.3mb,42500,,,,,True,prefeitura,1000,7
True,1000,180.3mb,42500,,,,,True,prefeitura,1000,7
True,1000,180.3mb,42500,,,,,True,prefeitura,1000,6
True,1000,180.3mb,42500,,,,,True,prefeitura,1000,9
True,1000,180.3mb,42500,,,,,True,prefeitura,1000,7
True,1000,180.3mb,42500,,,,,True,prefeitura,1000,8
True,1000,180.3mb,42500,,,,,True,prefeitura,1000,8
True,1000,180.3mb,42500,,,,,True,prefeitura,1000,7
True,1000,180.3mb,42500,,,,,True,prefeitura,1000,15
True,1000,180.3mb,42500,,,,,True,prefeitura,1000,6
True,1000,180.3mb,42500,,,,,True,prefeitura,1000,6
True,1000,180.3mb,42500,,,,,True,prefeitura,1000,7
True,1000,180.3mb,42500,,,,,True,prefeitura,1000,5
True,1000,180.3mb,42500,,,,,True,prefeitura,1000,8
True,1000,180.3mb,42500,,,,,True,prefeitura,1000,6
True,1000,180.3mb,42500,,,,,True,prefeitura,1000,6
True,1000,180.3mb,42500,,,,,True,prefeitura,1000,7
True,1000,180.3mb,42500,,,,,True,prefeitura,1000,4
True,1000,180.3mb,42500,,,,,True,prefeitura,1000,4
True,1000,180.3mb,42500,,,,,True,prefeitura,1000,8
True,1000,180.3mb,42500,,,,,True,prefeitura,1000,5
True,1000,180.3mb,42500,,,,,True,prefeitura,1000,5
True,1000,180.3mb,42500,,,,,True,prefeitura,1000,7
True,1000,180.3mb,42500,,,,,True,prefeitura,1000,7
True,1000,180.3mb,42500,,,,,True,prefeitura,1000,5
True,1000,180.3mb,42500,,,,,True,prefeitura,1000,5
True,1000,180.3mb,42500,,,,,True,prefeitura,1000,7
True,1000,180.3mb,42500,,,,,True,prefeitura,1000,7
True,1000,180.3mb,42500,,,,,True,prefeitura,1000,4
True,1000,180.3mb,42500,,,,,True,prefeitura,1000,6
True,1000,180.3mb,42500,,,,,True,prefeitura,1000,4
True,1000,180.3mb,42500,,,,,True,prefeitura,1000,4
True,1000,180.3mb,42500,,,,,True,prefeitura,1000,4
True,1000,180.3mb,42500,,,,,True,prefeitura,1000,7
True,1000,180.3mb,42500,,,,,True,prefeitura,1000,4
True,1000,180.3mb,42500,,,,,True,prefeitura,1000,6
True,1000,180.3mb,42500,,,,,True,prefeitura,1000,6
True,1000,180.3mb,42500,,,,,True,prefeitura,1000,7
True,1000,180.3mb,42500,,,,,True,prefeitura,1000,5
True,1000,180.3mb,42500,,,,,True,prefeitura,1000,5
True,1000,180.3mb,42500,,,,,True,prefeitura,1000,5
True,1000,180.3mb,42500,,,,,True,prefeitura,1000,3
True,1000,180.3mb,42500,,,,,True,prefeitura,1000,4
True,1000,180.3mb,42500,,,,,True,prefeitura,1000,5
True,1000,180.3mb,42500,,,,,True,prefeitura,1000,4
True,1000,180.3mb,42500,,,,,True,prefeitura,1000,3
True,1000,180.3mb,42500,,,,,True,prefeitura,1000,3
True,1000,180.3mb,42500,,,,,True,prefeitura,1000,3
True,1000,180.3mb,42500,,,,,True,prefeitura,1000,3
True,1000,180.3mb,42500,,,,,True,prefeitura,1000,3
True,1000,180.3mb,42500,,,,,True,prefeitura,1000,2
True,1000,180.3mb,42500,,,,,True,Lei de Acesso à Informação,1000,327
True,1000,180.3mb,42500,,,,,True,Lei de Acesso à Informação,1000,14
True,1000,180.3mb,42500,,,,,True,Lei de Acesso à Informação,1000,33
True,1000,180.3mb,42500,,,,,True,Lei de Acesso à Informação,1000,12
True,1000,180.3mb,42500,,,,,True,Lei de Acesso à Informação,1000,18
True,1000,180.3mb,42500,,,,,True,Lei de Acesso à Informação,1000,10
True,1000,180.3mb,42500,,,,,True,Lei de Acesso à Informação,1000,9
True,1000,180.3mb,42500,,,,,True,Lei de Acesso à Informação,1000,9
True,1000,180.3mb,42500,,,,,True,Lei de Acesso à Informação,1000,6
True,1000,180.3mb,42500,,,,,True,Lei de Acesso à Informação,1000,10
True,1000,180.3mb,42500,,,,,True,Lei de Acesso à Informação,1000,7
True,1000,180.3mb,42500,,,,,True,Lei de Acesso à Informação,1000,7
True,1000,180.3mb,42500,,,,,True,Lei de Acesso à Informação,1000,7
True,1000,180.3mb,42500,,,,,True,Lei de Acesso à Informação,1000,6
True,1000,180.3mb,42500,,,,,True,Lei de Acesso à Informação,1000,6
True,1000,180.3mb,42500,,,,,True,Lei de Acesso à Informação,1000,6
True,1000,180.3mb,42500,,,,,True,Lei de Acesso à Informação,1000,7
True,1000,180.3mb,42500,,,,,True,Lei de Acesso à Informação,1000,7
True,1000,180.3mb,42500,,,,,True,Lei de Acesso à Informação,1000,7
True,1000,180.3mb,42500,,,,,True,Lei de Acesso à Informação,1000,8
True,1000,180.3mb,42500,,,,,True,Lei de Acesso à Informação,1000,8
True,1000,180.3mb,42500,,,,,True,Lei de Acesso à Informação,1000,12
True,1000,180.3mb,42500,,,,,True,Lei de Acesso à Informação,1000,34
True,1000,180.3mb,42500,,,,,True,Lei de Acesso à Informação,1000,10
True,1000,180.3mb,42500,,,,,True,Lei de Acesso à Informação,1000,7
True,1000,180.3mb,42500,,,,,True,Lei de Acesso à Informação,1000,9
True,1000,180.3mb,42500,,,,,True,Lei de Acesso à Informação,1000,9
True,1000,180.3mb,42500,,,,,True,Lei de Acesso à Informação,1000,8
True,1000,180.3mb,42500,,,,,True,Lei de Acesso à Informação,1000,12
True,1000,180.3mb,42500,,,,,True,Lei de Acesso à Informação,1000,8
True,1000,180.3mb,42500,,,,,True,Lei de Acesso à Informação,1000,8
True,1000,180.3mb,42500,,,,,True,Lei de Acesso à Informação,1000,16
True,1000,180.3mb,42500,,,,,True,Lei de Acesso à Informação,1000,13
True,1000,180.3mb,42500,,,,,True,Lei de Acesso à Informação,1000,112
True,1000,180.3mb,42500,,,,,True,Lei de Acesso à Informação,1000,7
True,1000,180.3mb,42500,,,,,True,Lei de Acesso à Informação,1000,7
True,1000,180.3mb,42500,,,,,True,Lei de Acesso à Informação,1000,9
True,1000,180.3mb,42500,,,,,True,Lei de Acesso à Informação,1000,7
True,1000,180.3mb,42500,,,,,True,Lei de Acesso à Informação,1000,7
True,1000,180.3mb,42500,,,,,True,Lei de Acesso à Informação,1000,7
True,1000,180.3mb,42500,,,,,True,Lei de Acesso à Informação,1000,8
True,1000,180.3mb,42500,,,,,True,Lei de Acesso à Informação,1000,5
True,1000,180.3mb,42500,,,,,True,Lei de Acesso à Informação,1000,5
True,1000,180.3mb,42500,,,,,True,Lei de Acesso à Informação,1000,7
True,1000,180.3mb,42500,,,,,True,Lei de Acesso à Informação,1000,5
True,1000,180.3mb,42500,,,,,True,Lei de Acesso à Informação,1000,5
True,1000,180.3mb,42500,,,,,True,Lei de Acesso à Informação,1000,6
True,1000,180.3mb,42500,,,,,True,Lei de Acesso à Informação,1000,6
True,1000,180.3mb,42500,,,,,True,Lei de Acesso à Informação,1000,5
True,1000,180.3mb,42500,,,,,True,Lei de Acesso à Informação,1000,5
True,1000,180.3mb,42500,,,,,True,Lei de Acesso à Informação,1000,5
True,1000,180.3mb,42500,,,,,True,Lei de Acesso à Informação,1000,7
True,1000,180.3mb,42500,,,,,True,Lei de Acesso à Informação,1000,8
True,1000,180.3mb,42500,,,,,True,Lei de Acesso à Informação,1000,5
True,1000,180.3mb,42500,,,,,True,Lei de Acesso à Informação,1000,6
True,1000,180.3mb,42500,,,,,True,Lei de Acesso à Informação,1000,48
True,1000,180.3mb,42500,,,,,True,Lei de Acesso à Informação,1000,5
True,1000,180.3mb,42500,,,,,True,Lei de Acesso à Informação,1000,6
True,1000,180.3mb,42500,,,,,True,Lei de Acesso à Informação,1000,5
True,1000,180.3mb,42500,,,,,True,Lei de Acesso à Informação,1000,10
True,1000,180.3mb,42500,,,,,True,Lei de Acesso à Informação,1000,5
True,1000,180.3mb,42500,,,,,True,Lei de Acesso à Informação,1000,5
True,1000,180.3mb,42500,,,,,True,Lei de Acesso à Informação,1000,5
True,1000,180.3mb,42500,,,,,True,Lei de Acesso à Informação,1000,6
True,1000,180.3mb,42500,,,,,True,Lei de Acesso à Informação,1000,5
True,1000,180.3mb,42500,,,,,True,Lei de Acesso à Informação,1000,5
True,1000,180.3mb,42500,,,,,True,Lei de Acesso à Informação,1000,4
True,1000,180.3mb,42500,,,,,True,Lei de Acesso à Informação,1000,5
True,1000,180.3mb,42500,,,,,True,Lei de Acesso à Informação,1000,5
True,1000,180.3mb,42500,,,,,True,Lei de Acesso à Informação,1000,6
True,1000,180.3mb,42500,,,,,True,Lei de Acesso à Informação,1000,5
True,1000,180.3mb,42500,,,,,True,Lei de Acesso à Informação,1000,5
True,1000,180.3mb,42500,,,,,True,Lei de Acesso à Informação,1000,5
True,1000,180.3mb,42500,,,,,True,Lei de Acesso à Informação,1000,7
True,1000,180.3mb,42500,,,,,True,Lei de Acesso à Informação,1000,5
True,1000,180.3mb,42500,,,,,True,Lei de Acesso à Informação,1000,5
True,1000,180.3mb,42500,,,,,True,Lei de Acesso à Informação,1000,5
True,1000,180.3mb,42500,,,,,True,Lei de Acesso à Informação,1000,5
True,1000,180.3mb,42500,,,,,True,Lei de Acesso à Informação,1000,5
True,1000,180.3mb,42500,,,,,True,Lei de Acesso à Informação,1000,5
True,1000,180.3mb,42500,,,,,True,Lei de Acesso à Informação,1000,5
True,1000,180.3mb,42500,,,,,True,Lei de Acesso à Informação,1000,6
True,1000,180.3mb,42500,,,,,True,Lei de Acesso à Informação,1000,6
True,1000,180.3mb,42500,,,,,True,Lei de Acesso à Informação,1000,6
True,1000,180.3mb,42500,,,,,True,Lei de Acesso à Informação,1000,5
True,1000,180.3mb,42500,,,,,True,Lei de Acesso à Informação,1000,4
True,1000,180.3mb,42500,,,,,True,Lei de Acesso à Informação,1000,4
True,1000,180.3mb,42500,,,,,True,Lei de Acesso à Informação,1000,5
True,1000,180.3mb,42500,,,,,True,Lei de Acesso à Informação,1000,4
True,1000,180.3mb,42500,,,,,True,Lei de Acesso à Informação,1000,5
True,1000,180.3mb,42500,,,,,True,Lei de Acesso à Informação,1000,4
True,1000,180.3mb,42500,,,,,True,Lei de Acesso à Informação,1000,4
True,1000,180.3mb,42500,,,,,True,Lei de Acesso à Informação,1000,4
True,1000,180.3mb,42500,,,,,True,Lei de Acesso à Informação,1000,4
True,1000,180.3mb,42500,,,,,True,Lei de Acesso à Informação,1000,4
True,1000,180.3mb,42500,,,,,True,Lei de Acesso à Informação,1000,4
True,1000,180.3mb,42500,,,,,True,Lei de Acesso à Informação,1000,4
True,1000,180.3mb,42500,,,,,True,Lei de Acesso à Informação,1000,5
True,1000,180.3mb,42500,,,,,True,Lei de Acesso à Informação,1000,4
True,1000,180.3mb,42500,,,,,True,Lei de Acesso à Informação,1000,8
True,1000,180.3mb,42500,,,Lei de Acesso à Informação,3,,,,
True,1000,180.3mb,42500,,,Lei de Acesso à Informação,3,,,,
True,1000,180.3mb,42500,,,Lei de Acesso à Informação,3,,,,
True,1000,180.3mb,42500,,,Lei de Acesso à Informação,3,,,,
True,1000,180.3mb,42500,,,Lei de Acesso à Informação,4,,,,
True,1000,180.3mb,42500,,,Lei de Acesso à Informação,3,,,,
True,1000,180.3mb,42500,,,Lei de Acesso à Informação,4,,,,
True,1000,180.3mb,42500,,,Lei de Acesso à Informação,3,,,,
True,1000,180.3mb,42500,,,Lei de Acesso à Informação,3,,,,
True,1000,180.3mb,42500,,,Lei de Acesso à Informação,3,,,,
True,1000,180.3mb,42500,,,Lei de Acesso à Informação,3,,,,
True,1000,180.3mb,42500,,,Lei de Acesso à Informação,3,,,,
True,1000,180.3mb,42500,,,Lei de Acesso à Informação,4,,,,
True,1000,180.3mb,42500,,,Lei de Acesso à Informação,3,,,,
True,1000,180.3mb,42500,,,Lei de Acesso à Informação,3,,,,
True,1000,180.3mb,42500,,,Lei de Acesso à Informação,3,,,,
True,1000,180.3mb,42500,,,Lei de Acesso à Informação,3,,,,
True,1000,180.3mb,42500,,,Lei de Acesso à Informação,3,,,,
True,1000,180.3mb,42500,,,Lei de Acesso à Informação,3,,,,
True,1000,180.3mb,42500,,,Lei de Acesso à Informação,4,,,,
True,1000,180.3mb,42500,,,Lei de Acesso à Informação,3,,,,
True,1000,180.3mb,42500,,,Lei de Acesso à Informação,4,,,,
True,1000,180.3mb,42500,,,Lei de Acesso à Informação,4,,,,
True,1000,180.3mb,42500,,,Lei de Acesso à Informação,4,,,,
True,1000,180.3mb,42500,,,Lei de Acesso à Informação,3,,,,
True,1000,180.3mb,42500,,,Lei de Acesso à Informação,3,,,,
True,1000,180.3mb,42500,,,Lei de Acesso à Informação,4,,,,
True,1000,180.3mb,42500,,,Lei de Acesso à Informação,3,,,,
True,1000,180.3mb,42500,,,Lei de Acesso à Informação,3,,,,
True,1000,180.3mb,42500,,,Lei de Acesso à Informação,4,,,,
True,1000,180.3mb,42500,,,Lei de Acesso à Informação,3,,,,
True,1000,180.3mb,42500,,,Lei de Acesso à Informação,3,,,,
True,1000,180.3mb,42500,,,Lei de Acesso à Informação,3,,,,
True,1000,180.3mb,42500,,,Lei de Acesso à Informação,3,,,,
True,1000,180.3mb,42500,,,Lei de Acesso à Informação,4,,,,
True,1000,180.3mb,42500,,,Lei de Acesso à Informação,3,,,,
True,1000,180.3mb,42500,,,Lei de Acesso à Informação,3,,,,
True,1000,180.3mb,42500,,,Lei de Acesso à Informação,4,,,,
True,1000,180.3mb,42500,,,Lei de Acesso à Informação,3,,,,
True,1000,180.3mb,42500,,,Lei de Acesso à Informação,3,,,,
True,1000,180.3mb,42500,,,Lei de Acesso à Informação,3,,,,
True,1000,180.3mb,42500,,,Lei de Acesso à Informação,3,,,,
True,1000,180.3mb,42500,,,Lei de Acesso à Informação,3,,,,
True,1000,180.3mb,42500,,,Lei de Acesso à Informação,3,,,,
True,1000,180.3mb,42500,,,Lei de Acesso à Informação,4,,,,
True,1000,180.3mb,42500,,,Lei de Acesso à Informação,3,,,,
True,1000,180.3mb,42500,,,Lei de Acesso à Informação,3,,,,
True,1000,180.3mb,42500,,,Lei de Acesso à Informação,4,,,,
True,1000,180.3mb,42500,,,Lei de Acesso à Informação,5,,,,
True,1000,180.3mb,42500,,,Lei de Acesso à Informação,3,,,,
True,1000,180.3mb,42500,,,Lei de Acesso à Informação,3,,,,
True,1000,180.3mb,42500,,,Lei de Acesso à Informação,3,,,,
True,1000,180.3mb,42500,,,Lei de Acesso à Informação,4,,,,
True,1000,180.3mb,42500,,,Lei de Acesso à Informação,3,,,,
True,1000,180.3mb,42500,,,Lei de Acesso à Informação,3,,,,
True,1000,180.3mb,42500,,,Lei de Acesso à Informação,3,,,,
True,1000,180.3mb,42500,,,Lei de Acesso à Informação,3,,,,
True,1000,180.3mb,42500,,,Lei de Acesso à Informação,3,,,,
True,1000,180.3mb,42500,,,Lei de Acesso à Informação,3,,,,
True,1000,180.3mb,42500,,,Lei de Acesso à Informação,3,,,,
True,1000,180.3mb,42500,,,Lei de Acesso à Informação,4,,,,
True,1000,180.3mb,42500,,,Lei de Acesso à Informação,25,,,,
True,1000,180.3mb,42500,,,Lei de Acesso à Informação,15,,,,
True,1000,180.3mb,42500,,,Lei de Acesso à Informação,4,,,,
True,1000,180.3mb,42500,,,Lei de Acesso à Informação,4,,,,
True,1000,180.3mb,42500,,,Lei de Acesso à Informação,4,,,,
True,1000,180.3mb,42500,,,Lei de Acesso à Informação,3,,,,
True,1000,180.3mb,42500,,,Lei de Acesso à Informação,10,,,,
True,1000,180.3mb,42500,,,Lei de Acesso à Informação,6,,,,
True,1000,180.3mb,42500,,,Lei de Acesso à Informação,6,,,,
True,1000,180.3mb,42500,,,Lei de Acesso à Informação,4,,,,
True,1000,180.3mb,42500,,,Lei de Acesso à Informação,4,,,,
True,1000,180.3mb,42500,,,Lei de Acesso à Informação,3,,,,
True,1000,180.3mb,42500,,,Lei de Acesso à Informação,3,,,,
True,1000,180.3mb,42500,,,Lei de Acesso à Informação,4,,,,
True,1000,180.3mb,42500,,,Lei de Acesso à Informação,4,,,,
True,1000,180.3mb,42500,,,Lei de Acesso à Informação,5,,,,
True,1000,180.3mb,42500,,,Lei de Acesso à Informação,4,,,,
True,1000,180.3mb,42500,,,Lei de Acesso à Informação,4,,,,
True,1000,180.3mb,42500,,,Lei de Acesso à Informação,5,,,,
True,1000,180.3mb,42500,,,Lei de Acesso à Informação,5,,,,
True,1000,180.3mb,42500,,,Lei de Acesso à Informação,4,,,,
True,1000,180.3mb,42500,,,Lei de Acesso à Informação,4,,,,
True,1000,180.3mb,42500,,,Lei de Acesso à Informação,4,,,,
True,1000,180.3mb,42500,,,Lei de Acesso à Informação,4,,,,
True,1000,180.3mb,42500,,,Lei de Acesso à Informação,4,,,,
True,1000,180.3mb,42500,,,Lei de Acesso à Informação,3,,,,
True,1000,180.3mb,42500,,,Lei de Acesso à Informação,3,,,,
True,1000,180.3mb,42500,,,Lei de Acesso à Informação,3,,,,
True,1000,180.3mb,42500,,,Lei de Acesso à Informação,3,,,,
True,1000,180.3mb,42500,,,Lei de Acesso à Informação,3,,,,
True,1000,180.3mb,42500,,,Lei de Acesso à Informação,3,,,,
True,1000,180.3mb,42500,,,Lei de Acesso à Informação,3,,,,
True,1000,180.3mb,42500,,,Lei de Acesso à Informação,3,,,,
True,1000,180.3mb,42500,,,Lei de Acesso à Informação,3,,,,
True,1000,180.3mb,42500,,,Lei de Acesso à Informação,3,,,,
True,1000,180.3mb,42500,,,Lei de Acesso à Informação,4,,,,
True,1000,180.3mb,42500,,,Lei de Acesso à Informação,3,,,,
True,1000,180.3mb,42500,,,Lei de Acesso à Informação,3,,,,
True,1000,180.3mb,42500,,,Lei de Acesso à Informação,3,,,,
True,1000,180.3mb,42500,,,LAI,20,,,,
True,1000,180.3mb,42500,,,LAI,1,,,,
True,1000,180.3mb,42500,,,LAI,1,,,,
True,1000,180.3mb,42500,,,LAI,1,,,,
True,1000,180.3mb,42500,,,LAI,1,,,,
True,1000,180.3mb,42500,,,LAI,1,,,,
True,1000,180.3mb,42500,,,LAI,1,,,,
True,1000,180.3mb,42500,,,LAI,1,,,,
True,1000,180.3mb,42500,,,LAI,1,,,,
True,1000,180.3mb,42500,,,LAI,1,,,,
True,1000,180.3mb,42500,,,LAI,1,,,,
True,1000,180.3mb,42500,,,LAI,2,,,,
True,1000,180.3mb,42500,,,LAI,1,,,,
True,1000,180.3mb,42500,,,LAI,2,,,,
True,1000,180.3mb,42500,,,LAI,1,,,,
True,1000,180.3mb,42500,,,LAI,1,,,,
True,1000,180.3mb,42500,,,LAI,1,,,,
True,1000,180.3mb,42500,,,LAI,1,,,,
True,1000,180.3mb,42500,,,LAI,1,,,,
True,1000,180.3mb,42500,,,LAI,1,,,,
True,1000,180.3mb,42500,,,LAI,1,,,,
True,1000,180.3mb,42500,,,LAI,2,,,,
True,1000,180.3mb,42500,,,LAI,2,,,,
True,1000,180.3mb,42500,,,LAI,1,,,,
True,1000,180.3mb,42500,,,LAI,1,,,,
True,1000,180.3mb,42500,,,LAI,1,,,,
True,1000,180.3mb,42500,,,LAI,1,,,,
True,1000,180.3mb,42500,,,LAI,2,,,,
True,1000,180.3mb,42500,,,LAI,2,,,,
True,1000,180.3mb,42500,,,LAI,1,,,,
True,1000,180.3mb,42500,,,LAI,2,,,,
True,1000,180.3mb,42500,,,LAI,2,,,,
True,1000,180.3mb,42500,,,LAI,1,,,,
True,1000,180.3mb,42500,,,LAI,1,,,,
True,1000,180.3mb,42500,,,LAI,2,,,,
True,1000,180.3mb,42500,,,LAI,1,,,,
True,1000,180.3mb,42500,,,LAI,1,,,,
True,1000,180.3mb,42500,,,LAI,2,,,,
True,1000,180.3mb,42500,,,LAI,1,,,,
True,1000,180.3mb,42500,,,LAI,2,,,,
True,1000,180.3mb,42500,,,LAI,2,,,,
True,1000,180.3mb,42500,,,LAI,1,,,,
True,1000,180.3mb,42500,,,LAI,1,,,,
True,1000,180.3mb,42500,,,LAI,1,,,,
True,1000,180.3mb,42500,,,LAI,1,,,,
True,1000,180.3mb,42500,,,LAI,1,,,,
True,1000,180.3mb,42500,,,LAI,2,,,,
True,1000,180.3mb,42500,,,LAI,1,,,,
True,1000,180.3mb,42500,,,LAI,1,,,,
True,1000,180.3mb,42500,,,LAI,1,,,,
True,1000,180.3mb,42500,,,LAI,2,,,,
True,1000,180.3mb,42500,,,LAI,2,,,,
True,1000,180.3mb,42500,,,LAI,2,,,,
True,1000,180.3mb,42500,,,LAI,2,,,,
True,1000,180.3mb,42500,,,LAI,1,,,,
True,1000,180.3mb,42500,,,LAI,1,,,,
True,1000,180.3mb,42500,,,LAI,1,,,,
True,1000,180.3mb,42500,,,LAI,1,,,,
True,1000,180.3mb,42500,,,LAI,2,,,,
True,1000,180.3mb,42500,,,LAI,1,,,,
True,1000,180.3mb,42500,,,LAI,1,,,,
True,1000,180.3mb,42500,,,LAI,1,,,,
True,1000,180.3mb,42500,,,LAI,1,,,,
True,1000,180.3mb,42500,,,LAI,2,,,,
True,1000,180.3mb,42500,,,LAI,1,,,,
True,1000,180.3mb,42500,,,LAI,1,,,,
True,1000,180.3mb,42500,,,LAI,1,,,,
True,1000,180.3mb,42500,,,LAI,1,,,,
True,1000,180.3mb,42500,,,LAI,1,,,,
True,1000,180.3mb,42500,,,LAI,1,,,,
True,1000,180.3mb,42500,,,LAI,1,,,,
True,1000,180.3mb,42500,,,LAI,1,,,,
True,1000,180.3mb,42500,,,LAI,1,,,,
True,1000,180.3mb,42500,,,LAI,1,,,,
True,1000,180.3mb,42500,,,LAI,1,,,,
True,1000,180.3mb,42500,,,LAI,2,,,,
True,1000,180.3mb,42500,,,LAI,2,,,,
True,1000,180.3mb,42500,,,LAI,2,,,,
True,1000,180.3mb,42500,,,LAI,1,,,,
True,1000,180.3mb,42500,,,LAI,1,,,,
True,1000,180.3mb,42500,,,LAI,1,,,,
True,1000,180.3mb,42500,,,LAI,1,,,,
True,1000,180.3mb,42500,,,LAI,2,,,,
True,1000,180.3mb,42500,,,LAI,1,,,,
True,1000,180.3mb,42500,,,LAI,2,,,,
True,1000,180.3mb,42500,,,LAI,1,,,,
True,1000,180.3mb,42500,,,LAI,2,,,,
True,1000,180.3mb,42500,,,LAI,1,,,,
True,1000,180.3mb,42500,,,LAI,1,,,,
True,1000,180.3mb,42500,,,LAI,2,,,,
True,1000,180.3mb,42500,,,LAI,2,,,,
True,1000,180.3mb,42500,,,LAI,1,,,,
True,1000,180.3mb,42500,,,LAI,2,,,,
True,1000,180.3mb,42500,,,LAI,1,,,,
True,1000,180.3mb,42500,,,LAI,2,,,,
True,1000,180.3mb,42500,,,LAI,2,,,,
True,1000,180.3mb,42500,,,LAI,1,,,,
True,1000,180.3mb,42500,,,LAI,1,,,,
True,1000,180.3mb,42500,,,LAI,2,,,,
True,1000,180.3mb,42500,,,LAI,1,,,,
True,1000,180.3mb,42500,,,Lei Geral de Proteção de Dados Pessoais,16,,,,
True,1000,180.3mb,42500,,,Lei Geral de Proteção de Dados Pessoais,4,,,,
True,1000,180.3mb,42500,,,Lei Geral de Proteção de Dados Pessoais,4,,,,
True,1000,180.3mb,42500,,,Lei Geral de Proteção de Dados Pessoais,4,,,,
True,1000,180.3mb,42500,,,Lei Geral de Proteção de Dados Pessoais,4,,,,
True,1000,180.3mb,42500,,,Lei Geral de Proteção de Dados Pessoais,4,,,,
True,1000,180.3mb,42500,,,Lei Geral de Proteção de Dados Pessoais,5,,,,
True,1000,180.3mb,42500,,,Lei Geral de Proteção de Dados Pessoais,4,,,,
True,1000,180.3mb,42500,,,Lei Geral de Proteção de Dados Pessoais,4,,,,
True,1000,180.3mb,42500,,,Lei Geral de Proteção de Dados Pessoais,11,,,,
True,1000,180.3mb,42500,,,Lei Geral de Proteção de Dados Pessoais,4,,,,
True,1000,180.3mb,42500,,,Lei Geral de Proteção de Dados Pessoais,3,,,,
True,1000,180.3mb,42500,,,Lei Geral de Proteção de Dados Pessoais,3,,,,
True,1000,180.3mb,42500,,,Lei Geral de Proteção de Dados Pessoais,4,,,,
True,1000,180.3mb,42500,,,Lei Geral de Proteção de Dados Pessoais,3,,,,
True,1000,180.3mb,42500,,,Lei Geral de Proteção de Dados Pessoais,4,,,,
True,1000,180.3mb,42500,,,Lei Geral de Proteção de Dados Pessoais,4,,,,
True,1000,180.3mb,42500,,,Lei Geral de Proteção de Dados Pessoais,3,,,,
True,1000,180.3mb,42500,,,Lei Geral de Proteção de Dados Pessoais,3,,,,
True,1000,180.3mb,42500,,,Lei Geral de Proteção de Dados Pessoais,4,,,,
True,1000,180.3mb,42500,,,Lei Geral de Proteção de Dados Pessoais,3,,,,
True,1000,180.3mb,42500,,,Lei Geral de Proteção de Dados Pessoais,3,,,,
True,1000,180.3mb,42500,,,Lei Geral de Proteção de Dados Pessoais,3,,,,
