True,1000,100.3mb,31868,prefeitura,179,260,,,,,,,
True,1000,100.3mb,31868,prefeitura,14,260,,,,,,,
True,1000,100.3mb,31868,prefeitura,7,260,,,,,,,
True,1000,100.3mb,31868,prefeitura,6,260,,,,,,,
True,1000,100.3mb,31868,prefeitura,29,260,,,,,,,
True,1000,100.3mb,31868,prefeitura,3,260,,,,,,,
True,1000,100.3mb,31868,prefeitura,3,260,,,,,,,
True,1000,100.3mb,31868,prefeitura,5,260,,,,,,,
True,1000,100.3mb,31868,prefeitura,3,260,,,,,,,
True,1000,100.3mb,31868,prefeitura,3,260,,,,,,,
True,1000,100.3mb,31868,prefeitura,8,260,,,,,,,
True,1000,100.3mb,31868,prefeitura,2,260,,,,,,,
True,1000,100.3mb,31868,prefeitura,4,260,,,,,,,
True,1000,100.3mb,31868,prefeitura,3,260,,,,,,,
True,1000,100.3mb,31868,prefeitura,4,260,,,,,,,
True,1000,100.3mb,31868,prefeitura,5,260,,,,,,,
True,1000,100.3mb,31868,prefeitura,3,260,,,,,,,
True,1000,100.3mb,31868,prefeitura,3,260,,,,,,,
True,1000,100.3mb,31868,prefeitura,5,260,,,,,,,
True,1000,100.3mb,31868,prefeitura,3,260,,,,,,,
True,1000,100.3mb,31868,prefeitura,2,260,,,,,,,
True,1000,100.3mb,31868,prefeitura,4,260,,,,,,,
True,1000,100.3mb,31868,prefeitura,3,260,,,,,,,
True,1000,100.3mb,31868,prefeitura,3,260,,,,,,,
True,1000,100.3mb,31868,prefeitura,5,260,,,,,,,
True,1000,100.3mb,31868,prefeitura,3,260,,,,,,,
True,1000,100.3mb,31868,prefeitura,4,260,,,,,,,
True,1000,100.3mb,31868,prefeitura,2,260,,,,,,,
True,1000,100.3mb,31868,prefeitura,3,260,,,,,,,
True,1000,100.3mb,31868,prefeitura,2,260,,,,,,,
True,1000,100.3mb,31868,prefeitura,2,260,,,,,,,
True,1000,100.3mb,31868,prefeitura,2,260,,,,,,,
True,1000,100.3mb,31868,prefeitura,3,260,,,,,,,
True,1000,100.3mb,31868,prefeitura,2,260,,,,,,,
True,1000,100.3mb,31868,prefeitura,4,260,,,,,,,
True,1000,100.3mb,31868,prefeitura,2,260,,,,,,,
True,1000,100.3mb,31868,prefeitura,5,260,,,,,,,
True,1000,100.3mb,31868,prefeitura,3,260,,,,,,,
True,1000,100.3mb,31868,prefeitura,3,260,,,,,,,
True,1000,100.3mb,31868,prefeitura,2,260,,,,,,,
True,1000,100.3mb,31868,prefeitura,5,260,,,,,,,
True,1000,100.3mb,31868,prefeitura,2,260,,,,,,,
True,1000,100.3mb,31868,prefeitura,4,260,,,,,,,
True,1000,100.3mb,31868,prefeitura,2,260,,,,,,,
True,1000,100.3mb,31868,prefeitura,4,260,,,,,,,
True,1000,100.3mb,31868,prefeitura,3,260,,,,,,,
True,1000,100.3mb,31868,prefeitura,7,260,,,,,,,
True,1000,100.3mb,31868,prefeitura,4,260,,,,,,,
True,1000,100.3mb,31868,prefeitura,3,260,,,,,,,
True,1000,100.3mb,31868,prefeitura,5,260,,,,,,,
True,1000,100.3mb,31868,prefeitura,4,260,,,,,,,
True,1000,100.3mb,31868,prefeitura,5,260,,,,,,,
True,1000,100.3mb,31868,prefeitura,3,260,,,,,,,
True,1000,100.3mb,31868,prefeitura,2,260,,,,,,,
True,1000,100.3mb,31868,prefeitura,3,260,,,,,,,
True,1000,100.3mb,31868,prefeitura,3,260,,,,,,,
True,1000,100.3mb,31868,prefeitura,2,260,,,,,,,
True,1000,100.3mb,31868,prefeitura,4,260,,,,,,,
True,1000,100.3mb,31868,prefeitura,2,260,,,,,,,
True,1000,100.3mb,31868,prefeitura,4,260,,,,,,,
True,1000,100.3mb,31868,prefeitura,3,260,,,,,,,
True,1000,100.3mb,31868,prefeitura,3,260,,,,,,,
True,1000,100.3mb,31868,prefeitura,3,260,,,,,,,
True,1000,100.3mb,31868,prefeitura,4,260,,,,,,,
True,1000,100.3mb,31868,prefeitura,2,260,,,,,,,
True,1000,100.3mb,31868,prefeitura,2,260,,,,,,,
True,1000,100.3mb,31868,prefeitura,2,260,,,,,,,
True,1000,100.3mb,31868,prefeitura,4,260,,,,,,,
True,1000,100.3mb,31868,prefeitura,4,260,,,,,,,
True,1000,100.3mb,31868,prefeitura,2,260,,,,,,,
True,1000,100.3mb,31868,prefeitura,2,260,,,,,,,
True,1000,100.3mb,31868,prefeitura,4,260,,,,,,,
